sep=,
Kor MEASUREMENT DATA FILE EXPORT

"FILE CREATED:  ",1/25/2024 2:49:49 PM

,,,MEAN VALUE:,87.7483,8.7441,6.5303,749.9417,31942.7347,31.7669,1.2843,0.0000,49351.6872,-0.0668,0.0033,-0.4068,6.2700,11.9000,-1.2377,60.6570,-145.8915,88.9289,87.7483,50155.9702,32078.6364,1.8657,31.2603,24.9347,0.0000,0.0000,13.4188,13.3638,19.4821,25.0223
,,,STANDARD DEVIATION:,1.1788,0.1713,0.4786,0.1560,534.2048,0.2126,0.0852,0.0000,266.9360,0.0882,0.0221,0.1314,0.0000,0.0000,0.3677,0.0000,0.0000,1.1961,1.1788,280.1516,173.5139,1.9389,0.5982,0.1495,0.0000,0.0000,9.9481,9.9494,14.5048,0.1739

,,,INSTRUMENT NAME:,
,,,SENSOR SERIAL NUMBER:,23G100693,23G100693,23H103732,23H106348,23H103732,23H103732,23H105119,23H105119,23H103732,23H105951,23H105951,23H105951,23J102724,23J102724,23H105951,23H106348,23H106348,23G100693,23G100693,23H103732,23H103732,23H106348,23H103732,23H103732,23H105951,23H105951,23H102976,23H102976,23H102976,23H103732
01/19/2024,02:47:10 PM,0,NVE,89.8,9.00,6.285,750.7,31748.0,31.79,0.74,0,49410.0,-0.02,0.01,-0.60,6.27,11.9,-1.77,60.63702,-146.00460,90.9,89.8,50205.9,32116,-6.0,31,25.0,0,0,7.898,8.249,12.026,25.0,0
01/19/2024,02:47:11 PM,0,NVE,89.9,9.00,6.287,750.7,31755.6,31.79,0.73,0,49418.9,-0.03,0.01,-0.64,6.27,11.9,-1.90,60.63702,-146.00460,91.0,89.9,50215.1,32122,-6.1,31,25.0,0,0,7.883,8.154,11.888,25.0,0
01/19/2024,02:47:12 PM,0,NVE,89.9,9.00,6.291,750.8,31757.3,31.79,0.65,0,49416.8,-0.05,0.01,-0.59,6.27,11.9,-1.75,60.63702,-146.00460,91.0,89.9,50213.1,32121,-6.3,31,25.0,0,0,7.667,8.091,11.795,25.0,0
01/19/2024,02:47:14 PM,0,NVE,89.8,9.00,6.295,750.9,31751.4,31.78,0.83,0,49400.4,0.00,0.02,-0.55,6.27,11.9,-1.64,60.63701,-146.00458,90.9,89.8,50196.7,32110,-5.4,31,25.0,0,0,7.420,7.939,11.574,25.0,0
01/19/2024,02:47:16 PM,0,NVE,89.8,8.99,6.296,750.9,31750.7,31.78,0.67,0,49397.8,-0.05,0.01,-0.44,6.27,11.9,-1.33,60.63701,-146.00456,90.9,89.8,50194.0,32109,-4.6,31,25.0,0,0,7.042,6.916,10.083,25.0,0
01/19/2024,02:47:17 PM,0,NVE,89.8,9.00,6.296,750.9,31751.1,31.78,0.76,0,49399.1,-0.15,-0.02,-0.36,6.27,11.9,-1.11,60.63701,-146.00456,90.9,89.8,50195.4,32109,-4.3,31,25.0,0,0,6.839,6.756,9.848,25.0,0
01/19/2024,02:47:18 PM,0,NVE,89.8,9.00,6.295,750.6,31752.7,31.78,0.73,0,49401.8,-0.15,-0.02,-0.34,6.27,11.9,-1.06,60.63701,-146.00456,90.9,89.8,50198.1,32111,-4.1,31,25.0,0,0,6.654,6.567,9.573,25.0,0
01/19/2024,02:47:22 PM,0,NVE,89.8,9.00,6.301,750.6,31775.1,31.80,0.66,0,49427.9,-0.01,0.02,-0.55,6.27,11.9,-1.65,60.63701,-146.00456,91.0,89.8,50224.9,32128,-3.4,31,25.0,0,0,5.878,6.131,8.939,25.0,0
01/19/2024,02:47:23 PM,0,NVE,89.8,9.00,6.306,750.5,31780.1,31.80,0.69,0,49429.6,0.06,0.03,-0.49,6.27,11.9,-1.48,60.63701,-146.00456,91.0,89.8,50226.8,32129,-2.8,31,25.0,0,0,5.402,5.292,7.715,25.0,0
01/19/2024,02:47:24 PM,0,NVE,89.8,9.00,6.311,750.8,31785.9,31.80,0.65,0,49430.8,0.09,0.04,-0.55,6.27,11.9,-1.63,60.63701,-146.00456,90.9,89.8,50228.3,32130,-2.8,31,25.0,0,0,5.331,5.275,7.690,25.0,0
01/19/2024,02:47:25 PM,0,NVE,89.8,8.99,6.317,750.6,31784.1,31.80,0.74,0,49419.9,0.09,0.04,-0.53,6.27,11.9,-1.59,60.63702,-146.00456,91.0,89.8,50217.5,32123,-2.8,31,25.0,0,0,5.203,5.159,7.521,25.0,0
01/19/2024,02:47:26 PM,0,NVE,89.8,8.99,6.321,750.8,31782.9,31.79,0.70,0,49411.6,0.15,0.06,-0.44,6.27,11.9,-1.33,60.63702,-146.00456,90.9,89.8,50209.2,32118,-2.9,31,25.0,0,0,5.110,5.126,7.473,25.0,0
01/19/2024,02:47:28 PM,0,NVE,89.8,8.99,6.326,750.6,31800.3,31.81,0.70,0,49430.4,0.01,0.02,-0.42,6.27,11.9,-1.28,60.63702,-146.00456,90.9,89.8,50228.6,32130,-2.9,31,25.0,0,0,4.710,4.798,6.995,25.0,0
01/19/2024,02:47:29 PM,0,NVE,89.8,8.99,6.331,750.7,31802.9,31.80,0.71,0,49428.4,-0.06,0.00,-0.49,6.27,11.9,-1.48,60.63702,-146.00456,90.9,89.8,50226.7,32128,-3.0,31,25.0,0,0,4.536,4.728,6.893,25.0,0
01/19/2024,02:47:30 PM,0,NVE,89.8,8.99,6.335,750.8,31807.3,31.81,0.63,0,49428.1,-0.18,-0.02,-0.58,6.27,11.9,-1.73,60.63702,-146.00458,90.9,89.8,50226.6,32128,-3.1,31,25.0,0,0,4.243,4.626,6.744,25.0,0
01/19/2024,02:47:31 PM,0,NVE,89.8,8.98,6.340,750.8,31809.4,31.80,0.58,0,49425.3,-0.12,-0.01,-0.48,6.27,11.9,-1.44,60.63702,-146.00458,90.9,89.8,50224.0,32126,-3.1,31,25.0,0,0,3.924,3.780,5.510,25.0,0
01/19/2024,02:47:34 PM,0,NVE,89.8,8.98,6.350,750.7,31811.0,31.80,0.62,0,49412.2,-0.06,0.01,-0.44,6.27,11.9,-1.32,60.63702,-146.00460,90.9,89.8,50211.1,32118,-3.2,31,25.0,0,0,3.354,3.313,4.829,25.0,0
01/19/2024,02:47:37 PM,0,NVE,89.7,8.97,6.355,750.7,31806.8,31.79,0.61,0,49398.3,-0.16,-0.02,-0.50,6.27,11.9,-1.49,60.63702,-146.00460,90.8,89.7,50197.3,32109,-3.3,31,25.0,0,0,2.945,3.124,4.554,25.0,0
01/19/2024,02:47:38 PM,0,NVE,89.7,8.97,6.355,750.6,31803.3,31.78,0.71,0,49393.0,0.00,0.02,-0.47,6.27,11.9,-1.42,60.63702,-146.00458,90.8,89.7,50191.9,32105,-3.5,31,25.0,0,0,2.705,3.027,4.412,25.0,0
01/19/2024,02:47:39 PM,0,NVE,89.7,8.97,6.355,750.7,31804.7,31.79,0.77,0,49395.9,0.00,0.02,-0.43,6.27,11.9,-1.31,60.63702,-146.00456,90.8,89.7,50194.8,32107,-3.1,31,25.0,0,0,2.524,2.922,4.259,25.0,0
01/19/2024,02:47:40 PM,0,NVE,89.7,8.97,6.355,750.8,31806.5,31.79,0.79,0,49398.2,0.02,0.03,-0.34,6.27,11.9,-1.04,60.63702,-146.00458,90.8,89.7,50197.1,32109,-3.1,31,25.0,0,0,2.206,2.025,2.952,25.0,0
01/19/2024,02:47:41 PM,0,NVE,89.7,8.97,6.355,750.5,31804.1,31.78,0.73,0,49393.8,-0.05,0.01,-0.36,6.27,11.9,-1.11,60.63702,-146.00456,90.8,89.7,50192.7,32106,-3.1,31,25.0,0,0,1.991,1.965,2.864,25.0,0
01/19/2024,02:47:44 PM,0,NVE,89.4,8.94,6.336,750.7,31702.0,31.69,0.59,0,49260.5,-0.13,-0.01,-0.39,6.27,11.9,-1.20,60.63702,-146.00455,90.5,89.4,50056.4,32019,-2.3,32,24.9,0,0,1.327,1.298,1.893,24.9,0
01/19/2024,02:47:46 PM,0,NVE,89.4,8.96,6.295,750.8,31687.1,31.71,0.61,0,49300.5,-0.23,-0.04,-0.48,6.27,11.9,-1.43,60.63701,-146.00455,90.5,89.4,50095.2,32045,-1.7,32,24.9,0,0,1.021,1.218,1.775,24.9,0
01/19/2024,02:47:48 PM,0,NVE,89.5,8.97,6.274,750.7,31694.1,31.74,0.65,0,49342.2,-0.02,0.02,-0.67,6.27,11.9,-1.98,60.63702,-146.00455,90.6,89.5,50136.5,32072,-1.5,32,24.9,0,0,0.697,1.031,1.502,25.0,0
01/19/2024,02:47:49 PM,0,NVE,89.5,8.97,6.266,750.9,31683.4,31.73,0.70,0,49335.7,-0.20,-0.03,-0.52,6.27,11.9,-1.55,60.63702,-146.00455,90.6,89.5,50129.6,32068,-1.8,32,24.9,0,0,0.721,0.972,1.417,24.9,0
01/19/2024,02:47:50 PM,0,NVE,89.5,8.97,6.259,750.8,31679.4,31.74,0.64,0,49341.1,-0.39,-0.08,-0.52,6.27,11.9,-1.55,60.63702,-146.00456,90.5,89.5,50134.7,32072,-2.1,32,24.9,0,0,0.439,0.911,1.328,25.0,0
01/19/2024,02:47:51 PM,0,NVE,89.4,8.97,6.252,750.7,31672.1,31.73,0.58,0,49339.4,-0.21,-0.03,-0.40,6.27,11.9,-1.22,60.63702,-146.00456,90.5,89.4,50132.7,32071,-2.3,32,24.9,0,0,0.295,0.829,1.208,24.9,0
01/19/2024,02:47:53 PM,0,NVE,89.5,8.98,6.236,750.8,31656.5,31.73,0.63,0,49337.3,-0.03,0.01,-0.53,6.27,11.9,-1.58,60.63702,-146.00456,90.6,89.5,50129.9,32069,-2.6,32,24.9,0,0,0.098,0.687,1.001,24.9,0
01/19/2024,02:47:54 PM,0,NVE,89.5,8.98,6.230,751.2,31657.8,31.74,0.66,0,49349.8,-0.05,0.01,-0.40,6.27,11.9,-1.21,60.63701,-146.00456,90.5,89.5,50142.2,32077,-2.8,32,25.0,0,0,0.074,0.630,0.918,25.0,0
01/19/2024,02:47:55 PM,0,NVE,89.5,8.98,6.224,751.2,31657.2,31.74,0.60,0,49357.1,-0.08,0.00,-0.35,6.27,11.9,-1.07,60.63701,-146.00456,90.5,89.5,50149.4,32082,-2.7,32,25.0,0,0,0.004,0.577,0.841,25.0,0
01/19/2024,02:47:56 PM,0,NVE,89.5,8.99,6.220,751.0,31667.6,31.76,0.68,0,49380.5,-0.14,-0.01,-0.49,6.27,11.9,-1.47,60.63701,-146.00456,90.6,89.5,50172.9,32097,-2.9,32,25.0,0,0,0.042,0.525,0.766,25.0,0
01/19/2024,02:47:58 PM,0,NVE,89.6,8.99,6.221,750.7,31674.4,31.77,0.55,0,49388.9,-0.12,-0.01,-0.53,6.27,11.9,-1.59,60.63700,-146.00456,90.7,89.6,50181.5,32103,-3.7,32,25.0,0,0,0.129,0.472,0.688,25.0,0
01/19/2024,02:47:59 PM,0,NVE,89.6,8.99,6.222,750.8,31670.8,31.76,0.61,0,49382.8,-0.21,-0.03,-0.45,6.27,11.9,-1.35,60.63700,-146.00456,90.7,89.6,50175.3,32099,-3.8,32,25.0,0,0,0.185,0.455,0.663,25.0,0
01/19/2024,02:48:00 PM,0,NVE,89.6,8.99,6.221,750.8,31667.8,31.76,0.62,0,49378.5,-0.23,-0.04,-0.46,6.27,11.9,-1.37,60.63700,-146.00456,90.7,89.6,50171.0,32096,-4.0,32,25.0,0,0,0.152,0.433,0.631,25.0,0
01/19/2024,02:48:01 PM,0,NVE,89.6,8.99,6.220,750.8,31672.9,31.77,0.60,0,49388.5,-0.21,-0.03,-0.52,6.27,11.9,-1.55,60.63700,-146.00456,90.7,89.6,50181.0,32103,-4.2,32,25.0,0,0,0.206,0.421,0.613,25.0,0
01/19/2024,02:48:02 PM,0,NVE,89.6,9.00,6.219,750.8,31674.2,31.77,0.50,0,49391.5,-0.20,-0.03,-0.55,6.27,11.9,-1.65,60.63700,-146.00456,90.7,89.6,50184.0,32104,-4.2,32,25.0,0,0,0.218,0.410,0.598,25.0,0
01/19/2024,02:48:03 PM,0,NVE,89.6,8.99,6.219,750.8,31666.1,31.76,0.57,0,49378.7,-0.17,-0.02,-0.47,6.27,11.9,-1.41,60.63700,-146.00456,90.7,89.6,50171.1,32096,-4.5,32,25.0,0,0,0.338,0.406,0.592,25.0,0
01/19/2024,02:48:05 PM,0,NVE,89.6,8.99,6.216,750.9,31657.4,31.75,0.62,0,49370.3,-0.04,0.01,-0.41,6.27,11.9,-1.24,60.63701,-146.00458,90.7,89.6,50162.3,32091,-4.4,32,25.0,0,0,0.412,0.402,0.587,25.0,0
01/19/2024,02:48:06 PM,0,NVE,89.6,8.99,6.213,750.7,31654.4,31.75,0.59,0,49369.5,-0.10,0.00,-0.48,6.27,11.9,-1.44,60.63700,-146.00458,90.7,89.6,50161.4,32090,-4.8,32,25.0,0,0,0.421,0.404,0.589,25.0,0
01/19/2024,02:48:07 PM,0,NVE,89.6,8.99,6.210,750.7,31655.6,31.76,0.61,0,49376.1,-0.14,-0.02,-0.44,6.27,11.9,-1.32,60.63701,-146.00458,90.7,89.6,50168.0,32094,-4.8,32,25.0,0,0,0.387,0.402,0.587,25.0,0
01/19/2024,02:48:08 PM,0,NVE,89.6,9.00,6.208,750.8,31658.8,31.76,0.65,0,49383.2,-0.07,0.00,-0.41,6.27,11.9,-1.26,60.63700,-146.00458,90.7,89.6,50175.1,32099,-4.6,32,25.0,0,0,0.455,0.406,0.592,25.0,0
01/19/2024,02:48:09 PM,0,NVE,89.6,9.00,6.207,750.7,31660.7,31.76,0.59,0,49387.9,0.11,0.05,-0.59,6.27,11.9,-1.76,60.63700,-146.00458,90.7,89.6,50179.8,32102,-4.5,32,25.0,0,0,0.396,0.405,0.590,25.0,0
01/19/2024,02:48:10 PM,0,NVE,89.6,9.00,6.207,751.0,31661.0,31.77,0.50,0,49389.0,0.07,0.04,-0.62,6.27,11.9,-1.82,60.63700,-146.00456,90.7,89.6,50180.9,32103,-4.4,32,25.0,0,0,0.464,0.407,0.594,25.0,0
01/19/2024,02:48:11 PM,0,NVE,89.6,9.00,6.207,751.0,31660.1,31.76,0.55,0,49387.7,-0.15,-0.02,-0.50,6.27,11.9,-1.50,60.63700,-146.00456,90.7,89.6,50179.6,32102,-4.4,32,25.0,0,0,0.434,0.408,0.595,25.0,0
01/19/2024,02:48:12 PM,0,NVE,89.6,9.00,6.206,750.9,31659.3,31.76,0.69,0,49387.1,-0.18,-0.02,-0.46,6.27,11.9,-1.40,60.63700,-146.00456,90.7,89.6,50178.9,32102,-4.3,32,25.0,0,0,0.436,0.409,0.596,25.0,0
01/19/2024,02:48:13 PM,0,NVE,89.6,9.00,6.206,751.1,31658.5,31.76,0.68,0,49386.2,-0.19,-0.03,-0.45,6.27,11.9,-1.37,60.63700,-146.00456,90.7,89.6,50178.0,32101,-4.2,32,25.0,0,0,0.458,0.411,0.599,25.0,0
01/19/2024,02:48:15 PM,0,NVE,89.6,9.00,6.206,750.7,31659.7,31.76,0.70,0,49388.2,-0.24,-0.04,-0.64,6.27,11.9,-1.89,60.63699,-146.00455,90.8,89.6,50180.1,32102,-4.5,32,25.0,0,0,0.469,0.413,0.602,25.0,0
01/19/2024,02:48:16 PM,0,NVE,89.6,9.00,6.207,751.0,31661.3,31.77,0.61,0,49390.1,-0.14,-0.01,-0.61,6.27,11.9,-1.81,60.63699,-146.00455,90.7,89.6,50182.0,32104,-4.4,32,25.0,0,0,0.416,0.413,0.601,25.0,0
01/19/2024,02:48:18 PM,0,NVE,89.7,9.00,6.207,750.4,31666.1,31.77,0.67,0,49397.5,-0.16,-0.02,-0.57,6.27,11.9,-1.68,60.63699,-146.00453,90.8,89.7,50189.5,32108,-4.2,32,25.0,0,0,0.435,0.415,0.605,25.0,0
01/19/2024,02:48:19 PM,0,NVE,89.7,9.00,6.209,750.7,31665.9,31.77,0.73,0,49394.8,-0.32,-0.06,-0.50,6.27,11.9,-1.49,60.63699,-146.00453,90.8,89.7,50186.9,32107,-3.8,32,25.0,0,0,0.447,0.416,0.606,25.0,0
01/19/2024,02:48:20 PM,0,NVE,89.7,9.00,6.209,750.8,31667.2,31.77,0.69,0,49395.6,-0.24,-0.04,-0.49,6.27,11.9,-1.47,60.63699,-146.00453,90.8,89.7,50187.7,32107,-3.4,32,25.0,0,0,0.454,0.416,0.607,25.0,0
01/19/2024,02:48:22 PM,0,NVE,89.7,9.00,6.211,751.2,31670.0,31.77,0.66,0,49397.6,-0.07,0.00,-0.45,6.27,11.9,-1.37,60.63699,-146.00453,90.7,89.7,50189.9,32108,-3.2,32,25.0,0,0,0.447,0.396,0.577,25.0,0
01/19/2024,02:48:23 PM,0,NVE,89.7,9.00,6.212,750.5,31669.9,31.77,0.62,0,49396.0,-0.13,-0.01,-0.55,6.27,11.9,-1.63,60.63699,-146.00453,90.8,89.7,50188.3,32107,-3.2,32,25.0,0,0,0.449,0.377,0.550,25.0,0
01/19/2024,02:48:24 PM,0,NVE,89.7,9.00,6.213,750.8,31669.9,31.77,0.60,0,49394.5,-0.07,0.00,-0.67,6.27,11.9,-1.96,60.63699,-146.00455,90.8,89.7,50186.8,32106,-3.2,32,25.0,0,0,0.459,0.362,0.528,25.0,0
01/19/2024,02:48:25 PM,0,NVE,89.7,9.00,6.214,750.6,31674.8,31.77,0.59,0,49400.6,-0.13,-0.01,-0.63,6.27,11.9,-1.86,60.63699,-146.00453,90.8,89.7,50193.0,32110,-3.2,32,25.0,0,0,0.451,0.353,0.514,25.0,0
01/19/2024,02:48:26 PM,0,NVE,89.7,9.00,6.216,750.7,31680.4,31.78,0.59,0,49406.3,-0.15,-0.02,-0.51,6.27,11.9,-1.54,60.63699,-146.00455,90.8,89.7,50199.0,32114,-3.2,32,25.0,0,0,0.419,0.345,0.504,25.0,0
01/19/2024,02:48:27 PM,0,NVE,89.7,9.00,6.218,750.9,31680.1,31.78,0.63,0,49402.2,-0.15,-0.02,-0.45,6.27,11.9,-1.35,60.63700,-146.00455,90.8,89.7,50194.9,32111,-3.1,32,25.0,0,0,0.451,0.340,0.496,25.0,0
01/19/2024,02:48:32 PM,0,NVE,89.7,9.00,6.229,751.0,31686.7,31.77,0.61,0,49397.7,-0.17,-0.02,-0.37,6.27,11.9,-1.14,60.63698,-146.00453,90.8,89.7,50190.7,32108,-2.4,32,25.0,0,0,0.440,0.367,0.535,25.0,0
01/19/2024,02:48:33 PM,0,NVE,89.7,9.00,6.230,751.1,31684.5,31.77,0.72,0,49392.5,-0.08,0.00,-0.34,6.27,11.9,-1.05,60.63698,-146.00453,90.7,89.7,50185.5,32105,-2.4,32,25.0,0,0,0.418,0.379,0.553,25.0,0
01/19/2024,02:48:34 PM,0,NVE,89.7,9.00,6.230,750.4,31683.5,31.77,0.69,0,49390.7,-0.01,0.02,-0.42,6.27,11.9,-1.28,60.63699,-146.00453,90.8,89.7,50183.7,32104,-2.3,32,25.0,0,0,0.436,0.384,0.560,25.0,0
01/19/2024,02:48:36 PM,0,NVE,89.7,9.00,6.229,750.5,31680.0,31.77,0.71,0,49385.7,-0.16,-0.02,-0.68,6.27,11.9,-1.99,60.63699,-146.00453,90.8,89.7,50178.6,32101,-2.0,32,25.0,0,0,0.417,0.402,0.586,25.0,0
01/19/2024,02:48:37 PM,0,NVE,89.7,9.00,6.229,751.1,31676.8,31.76,0.72,0,49380.6,-0.03,0.01,-0.62,6.27,11.9,-1.82,60.63699,-146.00453,90.7,89.7,50173.5,32097,-2.0,32,25.0,0,0,0.469,0.410,0.597,25.0,0
01/19/2024,02:48:39 PM,0,NVE,89.6,8.99,6.227,750.6,31674.0,31.76,0.61,0,49380.3,-0.08,0.00,-0.49,6.27,11.9,-1.46,60.63699,-146.00453,90.8,89.6,50173.0,32097,-1.9,32,25.0,0,0,0.449,0.426,0.621,25.0,0
01/19/2024,02:48:41 PM,0,NVE,89.6,9.00,6.224,751.1,31667.5,31.76,0.63,0,49373.8,-0.13,-0.01,-0.51,6.27,11.9,-1.54,60.63699,-146.00453,90.7,89.6,50166.3,32093,-2.2,32,25.0,0,0,0.458,0.434,0.633,25.0,0
01/19/2024,02:48:43 PM,0,NVE,89.6,8.99,6.219,750.6,31661.4,31.75,0.76,0,49370.9,-0.17,-0.02,-0.48,6.27,11.9,-1.44,60.63699,-146.00452,90.7,89.6,50163.1,32091,-2.5,32,25.0,0,0,0.470,0.438,0.639,25.0,0
01/19/2024,02:48:44 PM,0,NVE,89.6,9.00,6.217,750.7,31658.8,31.75,0.56,0,49370.6,-0.15,-0.02,-0.52,6.27,11.9,-1.55,60.63699,-146.00453,90.7,89.6,50162.7,32091,-2.8,32,25.0,0,0,0.412,0.437,0.637,25.0,0
01/19/2024,02:48:45 PM,0,NVE,89.6,9.00,6.214,750.7,31655.2,31.75,0.57,0,49368.8,-0.11,-0.01,-0.46,6.27,11.9,-1.39,60.63699,-146.00452,90.7,89.6,50160.7,32090,-2.7,32,25.0,0,0,0.455,0.439,0.640,25.0,0
01/19/2024,02:48:46 PM,0,NVE,89.6,9.00,6.212,750.6,31648.8,31.75,0.63,0,49362.6,-0.09,0.00,-0.58,6.27,11.9,-1.73,60.63699,-146.00452,90.7,89.6,50154.3,32086,-2.7,32,25.0,0,0,0.425,0.437,0.637,25.0,0
01/19/2024,02:48:48 PM,0,NVE,89.6,9.00,6.206,751.0,31650.2,31.75,0.62,0,49374.3,-0.04,0.01,-0.53,6.27,11.9,-1.58,60.63699,-146.00452,90.7,89.6,50165.9,32093,-2.8,32,25.0,0,0,0.439,0.438,0.639,25.0,0
01/19/2024,02:48:49 PM,0,NVE,89.6,9.00,6.204,751.4,31651.6,31.76,0.61,0,49378.1,-0.03,0.01,-0.55,6.27,11.9,-1.63,60.63699,-146.00453,90.6,89.6,50169.8,32096,-2.6,32,25.0,0,0,0.441,0.438,0.638,25.0,0
01/19/2024,02:48:50 PM,0,NVE,89.6,9.00,6.203,750.8,31651.8,31.76,0.66,0,49380.8,0.01,0.02,-0.53,6.27,11.9,-1.59,60.63699,-146.00453,90.7,89.6,50172.4,32098,-2.6,32,25.0,0,0,0.426,0.438,0.638,25.0,0
01/19/2024,02:48:52 PM,0,NVE,89.6,9.00,6.200,750.5,31652.6,31.76,0.63,0,49385.5,-0.03,0.01,-0.65,6.27,11.9,-1.91,60.63699,-146.00453,90.8,89.6,50177.0,32101,-2.8,32,25.0,0,0,0.435,0.438,0.638,25.0,0
01/19/2024,02:48:53 PM,0,NVE,89.7,9.00,6.200,750.4,31655.9,31.77,0.72,0,49391.1,-0.04,0.01,-0.50,6.27,11.9,-1.49,60.63699,-146.00453,90.8,89.7,50182.7,32104,-2.9,32,25.0,0,0,0.428,0.437,0.638,25.0,0
01/19/2024,02:48:56 PM,0,NVE,89.7,9.00,6.202,750.4,31669.3,31.78,0.60,0,49409.8,-0.07,0.00,-0.40,6.27,11.9,-1.23,60.63699,-146.00453,90.8,89.7,50201.8,32116,-3.0,32,25.0,0,0,0.452,0.437,0.637,25.0,0
01/19/2024,02:48:57 PM,0,NVE,89.7,9.01,6.204,750.5,31673.9,31.78,0.64,0,49413.8,0.01,0.02,-0.48,6.27,11.9,-1.44,60.63699,-146.00453,90.9,89.7,50206.0,32119,-3.0,32,25.0,0,0,0.433,0.437,0.637,25.0,0
01/19/2024,02:48:58 PM,0,NVE,89.7,9.01,6.207,750.7,31670.2,31.78,0.66,0,49404.0,0.05,0.03,-0.59,6.27,11.9,-1.74,60.63699,-146.00453,90.8,89.7,50196.2,32113,-3.2,32,25.0,0,0,0.430,0.436,0.636,25.0,0
01/19/2024,02:48:59 PM,0,NVE,89.7,9.01,6.209,751.0,31651.4,31.75,0.67,0,49371.4,-0.04,0.01,-0.43,6.27,11.9,-1.30,60.63699,-146.00455,90.8,89.7,50163.1,32091,-3.4,32,25.0,0,0,0.463,0.437,0.637,25.0,0
01/19/2024,02:49:01 PM,0,NVE,89.7,9.00,6.205,750.5,31659.6,31.77,0.65,0,49390.3,-0.02,0.02,-0.58,6.27,11.9,-1.72,60.63699,-146.00455,90.8,89.7,50182.1,32104,-4.0,32,25.0,0,0,0.424,0.435,0.635,25.0,0
01/19/2024,02:49:02 PM,0,NVE,89.7,9.00,6.205,750.6,31659.1,31.77,0.61,0,49389.6,-0.15,-0.02,-0.55,6.27,11.9,-1.63,60.63699,-146.00453,90.8,89.7,50181.5,32103,-4.2,32,25.0,0,0,0.442,0.437,0.636,25.0,0
01/19/2024,02:49:03 PM,0,NVE,89.7,9.00,6.206,751.0,31654.8,31.76,0.59,0,49381.5,-0.21,-0.03,-0.55,6.27,11.9,-1.63,60.63699,-146.00453,90.7,89.7,50173.2,32098,-4.3,32,25.0,0,0,0.295,0.432,0.630,25.0,0
01/19/2024,02:49:04 PM,0,NVE,89.7,9.00,6.204,750.4,31649.1,31.75,0.59,0,49373.8,0.02,0.02,-0.56,6.27,11.9,-1.67,60.63699,-146.00453,90.8,89.7,50165.4,32093,-4.3,32,25.0,0,0,0.140,0.427,0.623,25.0,0
01/19/2024,02:49:05 PM,0,NVE,89.6,9.00,6.203,751.1,31645.4,31.75,1718.3,0,49371.1,4.82,1.22,1.40,6.27,11.9,3.82,60.63699,-146.00453,90.7,89.6,50162.5,32091,-4.3,32,25.0,0,0,0.016,0.416,0.607,25.0,0
01/19/2024,02:49:06 PM,0,NVE,89.6,9.00,6.199,750.5,31645.4,31.75,132.69,0,49375.5,6.74,1.71,4.34,6.27,11.9,12.05,60.63699,-146.00453,90.8,89.6,50166.8,32094,-4.9,32,25.0,0,0,-0.011,0.404,0.589,25.0,0
01/19/2024,02:49:07 PM,0,NVE,89.6,9.00,6.196,750.2,55.1,0.04,601.16,0,85.9,9.97,2.51,4.85,6.27,11.9,13.48,60.63699,-146.00455,90.8,89.6,87.3,56,-5.1,18164,0.0,0,0,-0.014,0.399,0.581,0.0,0
01/19/2024,02:49:08 PM,0,NVE,89.6,11.10,6.187,750.6,45.5,0.03,3.53,0,71.1,11.72,2.95,4.07,6.27,11.9,11.29,60.63699,-146.00455,90.7,89.6,72.2,46,-5.0,21965,0.0,0,0,-0.019,0.394,0.560,0.0,0
01/19/2024,02:49:09 PM,0,NVE,89.5,11.09,6.176,750.4,31.6,0.02,8.99,0,49.4,4.55,1.16,1.60,6.27,11.9,4.37,60.63699,-146.00455,90.7,89.5,50.2,32,-4.8,31597,0.0,0,0,-0.015,0.378,0.538,0.0,0
01/19/2024,02:49:10 PM,0,NVE,89.4,11.08,6.163,750.4,26.3,0.02,9.54,0,41.1,1.75,0.46,0.84,6.27,11.9,2.26,60.63699,-146.00455,90.6,89.4,41.7,27,-4.8,38041,0.0,0,0,-0.009,0.371,0.528,0.0,0
01/19/2024,02:49:11 PM,0,NVE,89.6,11.11,6.132,750.4,24.0,0.02,18.86,0,37.5,1.91,0.50,0.04,6.27,11.9,0.01,60.63699,-146.00455,90.8,89.6,38.1,24,-4.6,41639,0.0,0,0,-0.017,0.359,0.511,0.0,0
01/19/2024,02:49:12 PM,0,NVE,90.0,11.16,6.117,750.4,23.2,0.02,25.88,0,36.2,1.87,0.49,-0.30,6.27,11.9,-0.95,60.63699,-146.00455,91.2,90.0,36.8,24,-4.9,43149,0.0,0,0,-0.015,0.345,0.491,0.0,0
01/19/2024,02:49:14 PM,0,NVE,90.4,11.23,6.011,750.5,18.7,0.01,14.81,0,29.4,1.30,0.35,-0.64,6.27,11.9,-1.88,60.63700,-146.00456,91.5,90.4,29.8,19,-5.5,53449,0.0,0,0,-0.009,0.323,0.459,0.0,0
01/19/2024,02:49:15 PM,0,NVE,90.5,11.26,5.975,750.4,18.0,0.01,15.08,0,28.3,1.17,0.31,-0.65,6.27,11.9,-1.91,60.63699,-146.00456,91.6,90.5,28.7,18,-5.3,55582,0.0,0,0,-0.013,0.310,0.440,0.0,0
